"統計名：","人口推計 各月1日現在人口 確定値"
"表番号：","003"
"表題：","[確定値] 年齢（５歳階級），男女，月別人口－総人口，日本人人口 ，外国人人口 （各月１日現在）-令和２年国勢調査基準-"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"","","","","","","","","","","","","/男女別 コード","000","001","002"
"表章項目 コード","表章項目","確定値 コード","確定値","全国 コード","全国","時間軸（年月日現在） コード","時間軸（年月日現在）","人口 コード","人口","年齢5歳階級 コード","年齢5歳階級","/男女別","男女計","男","女"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01002","5～9歳","","5,017","2,569","2,448"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01003","10～14歳","","5,323","2,729","2,594"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01004","15～19歳","","5,584","2,865","2,719"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01005","20～24歳","","5,930","3,024","2,906"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01006","25～29歳","","5,945","3,034","2,911"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01007","30～34歳","","6,319","3,222","3,097"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01008","35～39歳","","7,202","3,663","3,539"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01009","40～44歳","","8,190","4,167","4,022"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01010","45～49歳","","9,664","4,908","4,756"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01011","50～54歳","","8,591","4,343","4,249"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01012","55～59歳","","7,881","3,947","3,933"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01013","60～64歳","","7,334","3,630","3,704"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01014","65～69歳","","8,057","3,914","4,144"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01015","70～74歳","","9,303","4,393","4,910"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01016","75～79歳","","6,929","3,084","3,846"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01017","80～84歳","","5,392","2,230","3,162"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01018","85～89歳","","3,768","1,339","2,430"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01019","90～94歳","","1,823","505","1,318"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01020","95～99歳","","508","96","412"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01021","100歳以上","","81","10","71"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","02000","（再掲）15歳未満","","14,758","7,559","7,199"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01023","（再掲）15～64歳","","72,641","36,803","35,838"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01024","（再掲）65歳以上","","35,862","15,569","20,293"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01026","（再掲）うち75歳以上","","18,502","7,263","11,239"
"001","人口【千人】","01","確定値","00000","全国","2021000101","2021年1月","002","日本人人口","01027","（再掲）うち85歳以上","","6,181","1,950","4,231"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01000","総数","","125,990","61,269","64,721"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01001","0～4歳","","4,484","2,295","2,189"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01002","5～9歳","","5,087","2,605","2,482"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01003","10～14歳","","5,382","2,759","2,623"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01004","15～19歳","","5,676","2,912","2,764"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01005","20～24歳","","6,351","3,251","3,099"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01006","25～29歳","","6,393","3,284","3,109"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01007","30～34歳","","6,663","3,406","3,257"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01008","35～39歳","","7,463","3,789","3,674"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01009","40～44歳","","8,375","4,246","4,129"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01010","45～49歳","","9,837","4,978","4,858"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01011","50～54歳","","8,806","4,431","4,375"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01012","55～59歳","","7,980","3,986","3,994"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01013","60～64歳","","7,411","3,661","3,750"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01014","65～69歳","","8,065","3,917","4,148"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01015","70～74歳","","9,449","4,460","4,989"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01016","75～79歳","","6,881","3,063","3,818"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01017","80～84歳","","5,429","2,247","3,182"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01018","85～89歳","","3,807","1,355","2,452"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01019","90～94歳","","1,850","513","1,337"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01020","95～99歳","","517","99","419"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01021","100歳以上","","83","10","73"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","02000","（再掲）15歳未満","","14,953","7,659","7,294"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01023","（再掲）15～64歳","","74,954","37,945","37,009"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01024","（再掲）65歳以上","","36,083","15,664","20,418"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01026","（再掲）うち75歳以上","","18,568","7,287","11,281"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","001","総人口","01027","（再掲）うち85歳以上","","6,258","1,977","4,280"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01000","総数","","123,160","59,877","63,283"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01001","0～4歳","","4,399","2,251","2,148"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01002","5～9歳","","5,009","2,565","2,444"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01003","10～14歳","","5,319","2,727","2,592"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01004","15～19歳","","5,573","2,860","2,713"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01005","20～24歳","","5,928","3,022","2,905"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01006","25～29歳","","5,943","3,033","2,910"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01007","30～34歳","","6,303","3,213","3,089"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01008","35～39歳","","7,188","3,656","3,532"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01009","40～44歳","","8,156","4,149","4,006"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01010","45～49歳","","9,647","4,899","4,748"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01011","50～54歳","","8,637","4,364","4,273"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01012","55～59歳","","7,845","3,931","3,914"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01013","60～64歳","","7,320","3,623","3,697"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01014","65～69歳","","7,998","3,888","4,110"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01015","70～74歳","","9,399","4,436","4,963"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01016","75～79歳","","6,848","3,049","3,799"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01017","80～84歳","","5,407","2,238","3,169"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01018","85～89歳","","3,796","1,351","2,445"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01019","90～94歳","","1,845","512","1,333"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01020","95～99歳","","516","98","418"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01021","100歳以上","","83","10","73"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","02000","（再掲）15歳未満","","14,727","7,543","7,184"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01023","（再掲）15～64歳","","72,541","36,752","35,789"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01024","（再掲）65歳以上","","35,893","15,583","20,310"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01026","（再掲）うち75歳以上","","18,495","7,259","11,237"
"001","人口【千人】","01","確定値","00000","全国","2021000202","2021年2月","002","日本人人口","01027","（再掲）うち85歳以上","","6,240","1,972","4,269"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01000","総数","","125,917","61,231","64,686"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01001","0～4歳","","4,466","2,286","2,180"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01002","5～9歳","","5,086","2,604","2,481"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01003","10～14歳","","5,377","2,757","2,620"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01004","15～19歳","","5,667","2,908","2,759"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01005","20～24歳","","6,338","3,245","3,093"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01006","25～29歳","","6,395","3,285","3,110"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01007","30～34歳","","6,650","3,399","3,250"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01008","35～39歳","","7,451","3,783","3,668"
"001","人口【千人】","01","確定値","00000","全国","2021000303","2021年3月","001","総人口","01009","40～44歳","","8,348","4,233","4,115"
